CustomerID,CountryRegionName,Education,Occupation,Gender,MaritalStatus,NumberCarsOwned,TotalChildren,BikeBuyer,AgeRange,log_YearlyIncome
11357,Australia,Partial College,Manual,M,S,1,0,0,Under 25,9.57094757444252
11358,Australia,Partial College,Manual,F,S,1,0,0,Under 25,10.362651392978227
11359,Australia,Partial College,Manual,M,S,1,0,0,Under 25,9.807031716718498
11360,Australia,Partial College,Manual,M,S,1,0,0,Under 25,10.032188547551861
11361,Australia,High School,Manual,F,M,2,0,0,Under 25,9.339261152043022
11362,Australia,High School,Manual,M,M,2,0,0,Under 25,9.914526399651344
11363,Australia,High School,Manual,M,S,2,0,0,Under 25,10.137531478318627
11364,Australia,High School,Manual,F,S,0,1,1,Under 25,9.536257094657879
11365,Australia,High School,Manual,F,S,0,1,1,Under 25,9.878015886562459
11366,Australia,Bachelors ,Clerical,F,M,0,0,0,Under 25,10.013193612624185
11367,Australia,Bachelors ,Clerical,M,M,0,0,0,Under 25,10.644710356327636
11368,Australia,High School,Manual,M,S,0,1,0,Under 25,10.213028959340802
11369,Australia,Bachelors ,Clerical,F,M,0,0,0,Under 25,10.285411052061258
11370,Australia,Bachelors ,Clerical,F,M,0,0,0,Under 25,10.149096848566002
11371,Australia,Bachelors ,Clerical,F,M,0,0,0,Under 25,10.1789958240562
11372,Australia,Bachelors ,Clerical,F,S,0,0,0,Under 25,10.471043165047808
11374,Germany,Bachelors ,Clerical,M,S,0,1,1,Between 45 and 55,11.221195209671878
11375,United Kingdom,Bachelors ,Clerical,M,M,0,1,0,Between 45 and 55,10.76377919829018
11376,United Kingdom,Graduate Degree,Clerical,M,S,0,1,0,Between 45 and 55,11.083464751305844
11378,France,High School,Manual,F,S,1,1,0,Between 25 and 45,10.254531673102404
11379,France,High School,Manual,M,M,1,1,0,Between 25 and 45,9.70509758756311
11380,Germany,Partial College,Manual,M,S,1,2,0,Between 25 and 45,10.32078241239787
11381,United Kingdom,Partial College,Manual,F,M,1,2,0,Between 25 and 45,9.312264991698108
11382,France,Partial College,Manual,M,M,1,2,0,Between 25 and 45,9.83708062033853
11383,France,Graduate Degree,Clerical,F,M,0,3,0,Between 25 and 45,10.987713519208159
11384,France,Bachelors ,Clerical,F,M,0,3,0,Between 25 and 45,10.925038795067776
11385,United Kingdom,Bachelors ,Clerical,M,S,0,3,0,Between 25 and 45,10.91561559798246
11386,Germany,Bachelors ,Clerical,F,M,0,3,0,Between 25 and 45,10.651146592342338
11387,United Kingdom,Graduate Degree,Clerical,F,S,0,3,1,Between 25 and 45,11.146705108187964
11388,United Kingdom,Graduate Degree,Clerical,M,M,0,3,1,Between 25 and 45,11.239593272072732
11389,Germany,High School,Manual,M,S,1,1,0,Between 25 and 45,9.809726172721653
11390,France,High School,Manual,F,S,1,1,0,Between 25 and 45,10.010187171195184
11391,Germany,High School,Manual,F,S,0,2,1,Between 25 and 45,9.947313032076158
11392,Germany,High School,Manual,M,S,0,2,1,Between 25 and 45,9.89530415972811
11393,France,High School,Manual,M,S,0,2,0,Between 25 and 45,9.834458966125691
11396,Germany,High School,Manual,M,M,1,2,0,Between 25 and 45,9.695417325719395
11398,United Kingdom,Bachelors ,Clerical,M,S,0,0,0,Between 25 and 45,11.110730005729687
11399,France,Bachelors ,Clerical,F,S,0,1,0,Between 25 and 45,10.978899448033802
11400,United Kingdom,Graduate Degree,Clerical,M,S,0,0,0,Between 25 and 45,11.22126214452421
11401,France,Graduate Degree,Clerical,F,M,0,0,0,Between 25 and 45,11.084094488756865
11402,France,Graduate Degree,Clerical,F,M,0,0,0,Between 25 and 45,11.085874039736575
11403,France,Graduate Degree,Clerical,F,S,0,0,1,Between 25 and 45,10.865840922736847
11404,Germany,Partial College,Manual,F,S,2,3,0,Between 45 and 55,9.784929216411992
11405,Germany,Partial College,Manual,F,S,2,3,0,Between 25 and 45,10.043640722719532
11406,France,Partial College,Manual,F,M,1,2,0,Between 25 and 45,10.382296054868503
11407,Germany,Partial College,Manual,M,M,1,2,0,Between 25 and 45,10.744558925664444
11408,United Kingdom,High School,Manual,M,M,2,2,0,Between 25 and 45,10.12942719115234
11409,France,High School,Manual,F,S,1,2,0,Between 25 and 45,10.092908846445306
11410,France,Partial College,Manual,M,M,0,1,0,Between 25 and 45,9.880884006326275
11411,Germany,Partial College,Professional,M,M,1,3,1,Between 25 and 45,11.685566987710876
11412,Germany,Partial College,Professional,F,S,1,4,1,Between 25 and 45,11.490158247616256
11413,United Kingdom,Partial College,Professional,F,M,1,4,1,Between 25 and 45,11.574189882074002
11414,United Kingdom,Partial College,Professional,M,S,1,4,1,Between 25 and 45,11.719752624999476
11415,Germany,Partial College,Professional,M,S,2,5,0,Between 45 and 55,11.803099430076987
11416,France,Partial High School,Skilled Manual,F,M,4,3,0,Between 45 and 55,11.137082263908574
11417,France,High School,Professional,F,M,2,5,0,Between 45 and 55,11.11161172798454
11418,Germany,Partial College,Professional,M,S,2,5,0,Between 45 and 55,11.7295115631067
11419,United Kingdom,Graduate Degree,Management,M,M,4,4,1,Between 45 and 55,12.063748423317918
11420,France,Bachelors ,Management,M,M,4,3,0,Between 45 and 55,11.745012900245742
11421,Germany,Bachelors ,Management,F,M,4,4,0,Between 45 and 55,11.695205354229437
11422,United Kingdom,Bachelors ,Management,M,M,3,4,1,Between 45 and 55,12.091060143398957
11423,Germany,Partial College,Professional,F,M,1,4,0,Between 25 and 45,11.473695951778227
11424,Germany,Partial College,Professional,F,M,2,4,0,Between 25 and 45,11.491395346419866
11425,France,High School,Professional,F,M,2,4,1,Between 25 and 45,11.461695326483039
11426,Germany,Bachelors ,Management,M,M,4,4,1,Between 25 and 45,12.027478134663847
11427,Germany,Partial College,Professional,F,M,2,5,1,Between 25 and 45,11.814192344665942
11428,Germany,Bachelors ,Management,F,S,2,5,1,Between 25 and 45,11.859100477052827
11430,Germany,High School,Professional,F,M,2,4,0,Between 25 and 45,11.50646463870799
11431,Germany,Partial College,Professional,M,M,2,5,1,Between 25 and 45,11.952933696680564
11432,France,High School,Professional,F,M,2,4,0,Between 45 and 55,11.612969875145785
11433,France,High School,Professional,M,M,2,5,0,Between 45 and 55,11.676853900647291
11434,United Kingdom,Partial College,Professional,M,M,4,5,1,Between 45 and 55,11.967631429321687
11435,Germany,Partial College,Management,F,S,4,4,1,Between 45 and 55,11.543697123636981
11436,United Kingdom,Partial College,Management,F,M,4,5,1,Between 45 and 55,11.771119507676033
11437,France,High School,Management,M,M,3,4,0,Between 45 and 55,11.656211624772135
11438,Germany,High School,Management,F,M,4,5,0,Between 45 and 55,11.734050981421122
11439,France,High School,Management,F,M,3,4,0,Between 45 and 55,11.527538177338075
11440,France,Partial High School,Skilled Manual,M,M,2,5,0,Between 45 and 55,11.768528461958264
11441,France,Partial High School,Skilled Manual,F,M,2,5,0,Between 45 and 55,11.363589840800739
11442,France,Partial High School,Skilled Manual,M,M,2,5,0,Between 45 and 55,11.545731416695405
11443,Australia,Bachelors ,Professional,F,S,4,0,0,Under 25,11.408586649421268
11444,Australia,Bachelors ,Professional,F,M,3,0,0,Under 25,11.319292171029959
11445,Australia,Bachelors ,Professional,F,S,3,0,0,Under 25,11.442846289382855
11446,Australia,Bachelors ,Professional,F,S,3,0,0,Under 25,11.230151328871031
11447,Australia,Bachelors ,Professional,F,M,4,0,0,Under 25,11.349158698424008
11448,Australia,Bachelors ,Professional,M,S,3,0,0,Under 25,11.737851426846529
11449,Australia,Bachelors ,Professional,M,M,3,0,1,Under 25,11.720646701396898
11450,Australia,High School,Management,M,S,4,5,1,Under 25,12.036576490529969
11451,Australia,Bachelors ,Professional,M,S,4,0,1,Under 25,11.525061524189727
11452,Australia,Bachelors ,Professional,F,S,3,0,1,Under 25,11.563418939587205
11453,Australia,Bachelors ,Professional,M,S,3,0,1,Under 25,11.762375934937449
11454,Australia,Bachelors ,Professional,F,S,3,0,1,Under 25,11.479151491363016
11455,Australia,High School,Management,M,M,2,5,0,Under 25,11.694688532504752
11456,Australia,Partial High School,Professional,M,M,4,5,0,Under 25,11.909174905627301
11458,Australia,High School,Management,F,M,2,5,0,Under 25,11.479451408112512
11459,Australia,Bachelors ,Professional,F,S,3,0,1,Between 25 and 45,11.66590402956731
11460,Australia,Bachelors ,Professional,M,S,3,0,0,Between 25 and 45,11.787476704128808
11461,Australia,Bachelors ,Professional,M,S,3,0,0,Between 25 and 45,11.77041633525778
11462,Australia,High School,Management,F,M,4,5,0,Between 25 and 45,11.778714627005446
11463,Australia,High School,Management,F,M,4,5,1,Between 25 and 45,11.762329180111953
11464,Australia,Bachelors ,Professional,M,M,4,0,0,Between 25 and 45,11.778599630282725
11465,Australia,Bachelors ,Professional,M,M,4,0,1,Between 25 and 45,11.707299102788324
11466,Australia,Partial High School,Management,M,M,4,5,1,Between 25 and 45,11.991355988000214
11467,Australia,Graduate Degree,Management,M,M,4,5,1,Between 25 and 45,12.12356022395571
11468,United Kingdom,Bachelors ,Skilled Manual,F,M,0,1,0,Under 25,10.891391719219817
11469,United Kingdom,Partial High School,Manual,M,S,2,0,0,Under 25,9.72782378340624
11470,Germany,Partial High School,Manual,M,S,2,0,1,Under 25,10.019535750898795
11471,France,Partial College,Clerical,F,S,1,0,0,Under 25,10.928273880563582
11472,Australia,Bachelors ,Professional,M,S,2,3,1,Between 25 and 45,11.462295108685383
11473,France,Partial High School,Manual,F,S,2,0,0,Under 25,9.913586387213542
11474,United Kingdom,Partial High School,Manual,M,S,2,0,0,Under 25,9.893790689557264
11475,United Kingdom,High School,Manual,M,S,1,0,1,Under 25,11.041288502561814
11476,United Kingdom,Bachelors ,Skilled Manual,F,M,0,1,0,Under 25,10.960287773389798
11477,Germany,High School,Manual,M,S,1,0,0,Under 25,10.917540002192778
11478,France,High School,Manual,M,S,1,0,0,Under 25,10.530227800898475
11479,France,Bachelors ,Skilled Manual,M,M,0,1,0,Under 25,10.904321618285532
11480,France,Bachelors ,Skilled Manual,F,M,0,1,1,Under 25,10.825044394082783
11481,Germany,Bachelors ,Skilled Manual,F,M,0,1,1,Under 25,10.738069189083738
11482,United Kingdom,High School,Manual,F,S,1,0,0,Between 25 and 45,10.786469660366542
11483,France,Bachelors ,Skilled Manual,M,M,1,1,0,Between 25 and 45,10.800248819801778
11484,Germany,Partial College,Clerical,M,S,0,2,1,Between 25 and 45,11.07736190903803
11485,United Kingdom,Partial College,Clerical,M,M,0,2,0,Between 25 and 45,10.746131744241984
24944,United States,Bachelors ,Management,F,M,2,3,0,Over 55,11.374042636061565
11487,France,Partial High School,Manual,F,S,2,0,0,Between 25 and 45,9.332026890232783
11488,United Kingdom,Partial High School,Manual,M,S,2,0,1,Between 25 and 45,9.936487030799237
11489,United Kingdom,Partial High School,Manual,F,S,2,0,0,Between 25 and 45,9.432923766431829
11490,France,Partial High School,Manual,M,S,2,0,0,Between 25 and 45,9.901335237967984
11491,United Kingdom,Partial High School,Manual,M,M,2,0,0,Between 25 and 45,9.858176329826126
11492,Germany,High School,Manual,M,S,1,0,0,Between 25 and 45,10.70447966004682
11493,United Kingdom,Partial College,Clerical,F,S,0,2,0,Between 25 and 45,10.995561848364485
11495,Germany,Partial College,Clerical,M,S,1,2,1,Between 25 and 45,10.861994506543363
11496,United Kingdom,Partial College,Clerical,M,S,2,2,1,Between 25 and 45,10.933749620316005
11497,United Kingdom,Partial College,Clerical,F,S,2,2,0,Between 25 and 45,10.930657543749872
11498,Canada,Partial College,Clerical,M,S,2,3,1,Under 25,10.853000271901186
11499,United States,Partial College,Clerical,M,S,2,3,1,Under 25,10.900602225303203
11500,Canada,Graduate Degree,Skilled Manual,F,S,0,0,1,Under 25,11.118029308211298
11501,Canada,Partial College,Clerical,F,S,2,3,1,Under 25,10.545367754151743
11503,United States,Graduate Degree,Skilled Manual,M,M,0,1,0,Over 55,11.104099716229817
11504,United States,Bachelors ,Skilled Manual,F,M,1,1,0,Over 55,10.969903730987921
11505,Canada,Graduate Degree,Skilled Manual,F,S,0,0,1,Between 25 and 45,11.268596580863035
11506,Canada,Graduate Degree,Skilled Manual,M,S,0,0,1,Between 25 and 45,11.488366343469526
11507,Canada,Graduate Degree,Skilled Manual,F,S,0,0,1,Between 25 and 45,11.392135412767834
11508,United States,Graduate Degree,Skilled Manual,F,S,0,0,1,Between 25 and 45,11.27815204817385
11509,United States,Bachelors ,Skilled Manual,F,M,1,1,0,Between 25 and 45,10.83551382879634
11510,Canada,Bachelors ,Skilled Manual,M,M,1,1,0,Between 25 and 45,11.080834000794354
11512,Canada,Partial High School,Manual,F,S,2,3,0,Between 25 and 45,10.000931817196982
11513,Canada,Partial High School,Manual,F,S,2,3,0,Between 25 and 45,9.353487881194667
11514,United States,High School,Clerical,M,M,1,1,0,Between 25 and 45,10.697836613605041
11515,United States,High School,Clerical,F,M,1,1,0,Between 25 and 45,10.056466117133208
11517,United States,Partial College,Clerical,F,M,1,1,0,Between 25 and 45,10.75856223773664
11518,United States,Partial College,Clerical,M,M,1,1,0,Between 25 and 45,11.076820720729952
11519,Canada,Partial College,Clerical,M,M,1,1,0,Between 25 and 45,11.202929614921864
11520,Canada,Partial College,Clerical,F,M,1,1,0,Between 25 and 45,10.34354730540879
11521,United States,Partial College,Clerical,F,M,1,1,0,Between 25 and 45,10.788060553358148
11522,United States,Graduate Degree,Skilled Manual,M,M,0,5,0,Between 25 and 45,11.933082121821382
11523,Canada,Partial College,Clerical,M,M,1,1,0,Between 25 and 45,11.15420557440983
11524,United States,Partial College,Clerical,F,M,1,1,0,Between 25 and 45,10.616241262734992
11525,United States,Partial College,Clerical,F,M,1,1,0,Between 25 and 45,10.567334647384522
11526,Canada,Partial College,Clerical,F,M,1,1,0,Between 25 and 45,10.989571690626967
11527,United States,Partial College,Clerical,F,M,1,1,0,Between 25 and 45,11.044728203259861
11528,United States,Partial College,Clerical,F,M,1,1,0,Between 25 and 45,10.719272631478638
11529,United States,Partial College,Clerical,M,M,1,1,0,Between 25 and 45,10.869900893813494
11530,Canada,Partial College,Clerical,M,M,1,1,0,Between 25 and 45,10.965608732621822
11531,United States,Partial College,Clerical,F,M,1,1,0,Between 25 and 45,10.507065542233256
11532,United States,Partial College,Clerical,F,M,1,1,0,Between 25 and 45,10.796693877962909
11533,United States,Partial College,Clerical,F,M,1,1,0,Between 25 and 45,10.665087458730515
11534,United States,Graduate Degree,Skilled Manual,M,S,0,4,1,Between 25 and 45,11.507963173140414
11536,United States,Graduate Degree,Skilled Manual,M,M,0,4,0,Between 25 and 45,11.598378127795863
11537,United States,Graduate Degree,Skilled Manual,M,M,0,4,0,Between 25 and 45,11.571090594124447
11538,United States,Graduate Degree,Skilled Manual,F,S,0,4,0,Between 25 and 45,11.490270774405422
11540,United States,Graduate Degree,Skilled Manual,M,S,0,4,1,Between 25 and 45,11.63594808334109
11541,United States,Graduate Degree,Skilled Manual,M,S,0,4,0,Between 25 and 45,11.629205148937306
11542,United Kingdom,Partial College,Manual,M,S,0,1,0,Between 25 and 45,9.939819481783518
11543,France,Partial College,Manual,F,M,1,1,1,Between 25 and 45,9.650013651414085
11544,Germany,Bachelors ,Clerical,M,M,0,1,0,Between 25 and 45,10.952051385718224
11545,France,Bachelors ,Clerical,M,M,0,1,0,Between 25 and 45,11.237817341380294
11547,France,Graduate Degree,Clerical,F,M,0,0,0,Between 25 and 45,11.245751653149798
11548,United Kingdom,Graduate Degree,Clerical,M,S,0,0,0,Between 25 and 45,10.987273810085565
11549,United Kingdom,Bachelors ,Clerical,F,M,0,0,0,Between 25 and 45,10.822454699613692
11552,Germany,Partial College,Manual,M,S,1,1,1,Between 25 and 45,9.513477398982824
11553,United Kingdom,Partial College,Manual,F,M,1,1,1,Between 25 and 45,10.15140176217555
11554,France,High School,Manual,F,S,2,4,0,Over 55,9.660523873772611
11555,United Kingdom,Bachelors ,Clerical,F,M,0,1,0,Over 55,10.93276762643258
11556,United Kingdom,Partial College,Manual,M,M,1,1,1,Between 25 and 45,10.35932886796936
11557,United Kingdom,Bachelors ,Clerical,F,S,0,1,1,Between 25 and 45,10.940330814806606
11558,United Kingdom,Bachelors ,Clerical,M,S,0,1,0,Between 25 and 45,10.938698451065855
11560,United Kingdom,Bachelors ,Clerical,F,S,1,1,1,Between 25 and 45,10.937561320066667
11561,Germany,Partial High School,Manual,F,S,2,5,1,Between 25 and 45,10.04771775820736
11562,Germany,High School,Manual,M,M,1,1,0,Between 25 and 45,9.957075711706057
11563,United Kingdom,High School,Manual,M,S,1,1,1,Between 25 and 45,10.048539824235267
11564,Germany,High School,Manual,M,S,2,1,1,Between 25 and 45,10.100122843969542
11565,United Kingdom,High School,Manual,M,S,0,2,1,Between 25 and 45,10.095800693457734
11566,France,Bachelors ,Clerical,F,M,0,0,0,Between 25 and 45,10.541993736136895
